reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
a0d96ece-5efe-43d3-9ace-dec00d08916e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The app feels a little bit cramped, but does exactly what it has to do :)",4,2,1.2.4,2017-11-19 22:40:07,,,1.2.4
9133010b-0abc-41d1-82bb-13327842fba0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I keep trying to make plans a favorite, but every time I get an error that I can't because another user has deleted the plan. This product still needs a lot of work.",1,25,1.2.4,2017-11-18 02:43:00,,,1.2.4
e691b026-574f-4cfd-af94-a942cc9c664c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Eklenen görevlerin uyarıları gelen kutusunba gelmiyor. Web veya masa üstü programlarında bu bilgiler geliyor,2,0,1.2.2,2017-11-17 16:34:20,,,1.2.2
6ad2ccc7-dd58-48a6-adee-6d6107785b06,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is a very good planner.  Need just to be promoted and also should have languages option,5,2,1.2.4,2017-11-16 23:32:51,,,1.2.4
bd630edc-ca4a-46d5-a8e2-165dc06c6426,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App works well. Very basic functionality. Not really what I was after. Uninstalled.,3,1,1.2.2,2017-11-15 19:52:03,,,1.2.2
dee048a0-73d5-4761-a29e-a329fbb6f26d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It crashes as soon as app is launched. Please fix the problem.,1,1,1.2.2,2017-11-14 17:26:39,,,1.2.2
5e1e3a95-3d93-4c73-8de0-713409abea69,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,error: session has expired.please log in again.,2,0,1.2.2,2017-11-13 02:51:47,,,1.2.2
fe8338ca-bb96-461c-972b-3e0e052775c9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great App, Android tablet App needs to get updated.",4,0,1.2.2,2017-11-11 07:51:34,,,1.2.2
444b47f1-eb28-4eeb-874c-7450aec88f39,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great for task management for our program and staff,5,1,,2017-11-11 01:54:41,,,
21e52d5d-1511-4816-a84c-f3aef4b082c1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Motore buono. Grafica scarsa. Mancano funzioni di stampa,3,1,1.2.2,2017-11-09 01:50:09,,,1.2.2
1402da53-9485-4bd4-9398-72a37c738ecb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great planner app for teams. It functions similar to ToDoist. I wish it could track time planned and time actual.,3,10,1.2.2,2017-11-02 10:40:22,,,1.2.2
07e4a833-3ffe-435e-b026-8d0e6256cbab,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hellooooooo-ooooooo where is an actual Win10 app??,4,0,1.2.1,2017-10-31 05:10:23,,,1.2.1
24d4b1fb-2256-4e40-bb46-653b0ad536df,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"If it had reminders or some kind of a timeline, it would be much more useful",3,13,1.2.2,2017-10-31 01:44:41,,,1.2.2
4eab2898-63c2-4527-822a-2f6635d0ab64,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,not syncing.  not showing my plans on mob,2,5,1.2.2,2017-10-29 16:44:17,,,1.2.2
477af18c-9354-4e7d-8399-516b86709b2a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,No search. No widgets. No subtasks.,2,3,1.2.1,2017-10-27 23:37:11,,,1.2.1
330b0aec-f454-452e-a71a-5471ae3714b5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can't use personal account on this thing what a bummer,1,15,1.2.2,2017-10-27 21:44:17,,,1.2.2
3d629268-8ef1-43f4-864a-b065193d1a20,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I have updated my plans in system, but it took long time to update that in mobile app. Otherwise the app meets exact requirements. So four star",4,8,1.2.1,2017-10-21 22:15:39,,,1.2.1
1367e6ca-5057-4c6a-a8db-324173dc9f0a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great,5,1,1.2.1,2017-10-21 03:23:50,,,1.2.1
9d8aaae2-5abe-4430-8f06-2fe2926f5196,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amazing project management app,5,2,1.2.1,2017-10-20 12:11:12,,,1.2.1
ddb3455b-c1cd-4726-8b2c-1e867d2c6656,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It doesn't even load my tasks,1,6,1.2.1,2017-10-14 19:32:09,,,1.2.1
6f5cb5f7-6a5f-4fc5-8c92-9bb665a7aa06,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Would be good, but without landscape mode it's useless.",1,21,1.2.1,2017-10-08 14:07:22,,,1.2.1
81237f7e-3638-40c6-8b31-ef0d5bdad168,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sensational application with easy to use interface,5,12,1.2.1,2017-10-07 10:57:51,We're so glad you feel that way! I will make sure our entire team hears this. They work incredibly hard on this app and your message will brighten their day.,2017-11-16 08:19:09,1.2.1
d5d4b5f7-43d0-4c0c-87a9-53b2bf40c437,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Doesn't sync to office365 reliably.,1,1,1.2,2017-10-05 23:07:33,,,1.2
98575c64-adc2-4af2-a531-bb979700b0f0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I wasn't able to invite members to a plan, not even able to successfully create a plan. These functionalities are the basis of such an app. I hope it gets better in the future",2,1,1.2,2017-10-05 19:48:01,,,1.2
292152ba-8609-4417-ac94-ec8de7a5ee4d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Trello is much better.  If you're going to copy, you should at least try to get close. Background images would be nice, that's something I really appreciate about Trello. There are more functional things , too,  I just can't remember them now. Oh, moving cards to other boards....",3,6,1.2,2017-10-03 16:27:00,,,1.2
b06e8209-dc27-4c63-a5b0-629f4e02a75c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Just started using this after switching from Trello. Of course, still unnecessarily difficult to make plans that span across organizations, but other than that, nice to have this kanban tool rolled into office365.",5,4,1.1.1,2017-09-23 23:47:11,,,1.1.1
38c8e33a-4213-4974-be53-9e98e97fe16e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Now supports teams which is great..if Team plans appeared in centre tab that would be good and also some notifications please. Thanks for continuing to develop,4,19,1.2,2017-09-23 17:24:16,"Hi Dave, we're happy to announce that the latest version of our app now supports showing all of your plans from Teams within the Planner app. On the Planner Hub, you'll now see plans from Teams included within the Recent plans and All plans sections, as well as their associated team and channel information. Thanks for your feedback!",2018-03-13 03:51:44,1.2
320c6b80-5b50-413d-a258-ecef0f4bc22b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Planner Good. App Really Bad. Been testing planner off and on for some months and am liking it. However, this app is horrendous. Two big issues. One, cannot add a task in the app. Really? Second, despite only actually opening twice, it had used 14% of my battery. Just woke up and my phone is really hot and only charged to 65% overnight. Uninstalled right before writing this and my phone is already much cooler",1,12,1.1.1,2017-09-22 16:57:43,,,1.1.1
55a68cce-0aa9-441e-9979-a174625a3039,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It has a lot of potential. Can you please add in support for planners from Microsoft Teams? At the moment, I can't view the plan I created in Teams.",3,0,,2017-09-20 11:45:23,"Thanks for your feedback! We've added the ability for our app to open plans from Microsoft Teams. To do this, go to the Teams mobile app, navigate to the ""Tabs"" page for your team, and tapping any of the plans that appear in that page should open it in the Planner app. Give it a try and let us know if you have more suggestions!",2017-11-16 08:21:51,
4fc5ae27-c8d6-4086-adb8-5523764d8d11,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Microsoft - this app is useless without notifications. My entire company uses it and on mobile, including ios, it doesn't help to have 100 tasks that don't notify you when someone adds you to a task. Can we please get a fix for this?",2,1,1.1.1,2017-09-20 05:27:42,Thanks for the feedback Josh! We've updated our app to add notifications when a task is assigned to you. Please update to the latest version and give it a try. We're also planning to add more notifications in the future for the app.,2018-03-13 03:44:40,1.1.1
4b579010-afaf-473b-8c05-e0105c964d3f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very lacking and disconnected,2,1,1.1.1,2017-09-18 06:32:23,,,1.1.1
15f65e56-02b6-42d8-b121-fe1d3f522bb4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I feel comfort with this software.,5,2,1.1.1,2017-09-16 14:41:56,,,1.1.1
1eee6de8-9c0f-4ade-a2c1-bc112421b5ea,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"thank you so much for further developing the Planner! I'm so excited to see a mobile app, and while it's not perfect (not sure how to get to my plan's conversations, files, etc) I'm glad it's here, and am looking forward to more",4,15,1.1.1,2017-09-11 16:45:03,,,1.1.1
1306c8f4-d1e9-48e6-9506-3b2529b2bd79,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Hi Microsoft, why can't we search through our tasks and plans in 2017?",3,2,1.1.1,2017-09-07 10:45:00,,,1.1.1
bd4fffc8-5288-4c3b-90c6-1bc0da0c0b74,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great to manage tasks,4,0,1.1.1,2017-09-06 13:17:26,,,1.1.1
f94fb88b-1284-4227-8d80-a01800fce942,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Still very incomplete. For instance, can't see planners from Teams channels.",3,12,1.1.1,2017-09-05 01:32:03,"Hi Bruno, thanks for your feedback! In the latest update of the app, we've added the ability to view and access all of your plans from Teams within the Planner app. On the Planner hub, you’ll see plans from Teams included within the Recent plans and All plans sections, as well as their associated team and channel information.",2018-03-13 03:48:28,1.1.1
95c3f212-5b7b-465b-80f2-0985ddfc80d5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Less featured than Trello,1,4,1.1.1,2017-08-30 20:06:50,,,1.1.1
c64d6b7b-c04f-4c60-a0bd-08f0155fa406,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Good start, and in right direction.     Ui feedback: please increase space in between tasks, as it helps identify distinct tasks easily at a glance. Feature request Please introduce subtasks which can be assigned to different team members. Provide more comprehensive charts on the hub",3,20,1.1.1,2017-08-30 09:44:48,,,1.1.1
f944effb-f2fd-47d3-b49e-2c8bc14f3b2b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good start. Need to use more.,4,7,1.1.1,2017-08-29 22:50:10,,,1.1.1
8322fc40-810a-4b5b-b87f-307b4c8a26ad,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I can't log on. I had no issues with the other 365 applications.,1,2,1.0.1,2017-08-28 20:21:35,,,1.0.1
8fd6a560-5a4f-4087-ab16-98834db02141,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Can't login, says I need company portal but already have it.",1,2,1.0.1,2017-08-28 10:43:46,"We're sorry that you're facing issues with the app. We've released an update with several bug fixes and improvements, including support for Intune. Please ensure you've updated to the latest version of our app and try signing in again. If you continue to face issues, please let us know at https://go.microsoft.com/fwlink/?linkid=863329.",2017-11-16 08:23:42,1.0.1
70d8761a-afde-40d5-928e-308de55c6a64,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,My plans is loading forever,1,1,1.0.1,2017-08-25 03:00:20,,,1.0.1
62877974-6f20-4ffd-ab07-91965e0644d5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App doesn't allow me to log in. It tells me to download the company portal app and I already have it installed.,2,1,1.0.1,2017-08-23 19:54:14,"Thanks for your feedback, and we apologize that you're facing issues with our app. We've released an update with several improvements, including adding Intune support. Please ensure you're running the newest version of our app and try again. If you continue to face issues, please let us know at https://go.microsoft.com/fwlink/?linkid=863329.",2017-11-16 08:17:21,1.0.1
f47eb04b-c58f-4100-ae06-f87b7b731624,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bridges the gaps,5,1,1.0.1,2017-08-23 10:11:13,,,1.0.1
c62dca11-402a-402e-b366-b86a05b1a714,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Love this. Office 365 is now a fully integrated platform increasing collaboration by utilizing groups the underlining collaborative mechanism for Planner. I see Planner midway between the simplicity of Outlook Tasks and the complexity of Project. Its perfect for team projects and company goals.,5,1,1.0.1,2017-08-22 12:20:27,"Thank you for the kind words! We spend a lot of time making sure that everything is working properly in Planner, and it's always a nice reminder when we hear directly from people that it's going well.",2017-11-16 08:13:56,1.0.1
3fd98758-1e3c-4fc2-b1f1-7afbd7beb3f1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Has great potential but needs Teams support,3,3,1.1,2017-08-21 18:20:11,"Thanks for your feedback! We've recently added support to open your Teams plans with the Planner app. You can do this by going to the ""Tabs"" page for your team in the Teams app, and taping any of the plans here will open it in the Planner app. Give it a try and let us know if you have any more suggestions!",2017-11-16 08:13:20,1.1
389eb299-4fb6-48f5-87c1-a77a47084f35,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Did not even work... the app was left loading for almost 2 hours (not my connection since I was on Wi-Fi at 130Mbps down),1,1,1.0.1,2017-08-21 06:25:36,,,1.0.1
2c017a8f-fde0-435b-be90-36a2c435f31a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Not working at all with my Office 365 Subscription within our company. I'm not able to open online created plans and buckets. Not even tasks assigned to me are accessible. Disappointing ! Uninstalled.,2,0,,2017-08-20 05:06:24,,,
db34b9b7-9208-4f4f-8763-83bec2a0747a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have a personal Office 365 account. Why cant I use that? This seems limiting as I am government employee and our Office account is for the full Office suite and I cant use that here either.,1,1,,2017-08-19 19:22:56,,,
257c840e-997f-4c3d-a237-122da6e1b774,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Telling me I need intune company portal when I am already using Outlook and office 365 with my company. Intune is already installed and running,2,0,1.0.1,2017-08-17 19:57:33,"We're sorry you're having issues with our app. We've released an update with several bug fixes and improvements, including adding Intune support. Please ensure you've updated to the latest version of our app and try opening the app again. If you continue to face issues, please let us know at https://go.microsoft.com/fwlink/?linkid=863329.",2017-11-16 08:15:35,1.0.1
36454c02-6e43-4e3e-bec8-16ec87f2530f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"הסנכרון לא יציב, לא כל הצוותים מסתנכרנים",1,7,1.1,2017-08-17 11:25:48,,,1.1
1c78adc8-620c-4417-b282-1189a04c40e7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very limited functions, and giant layout. Could use a designer and UI expertise",3,0,1.0.1,2017-08-17 03:37:17,,,1.0.1
e2a988f3-7c91-4c92-bb5f-912135787468,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Works on work iPhone but not personal android phone - annoying.....,2,0,1.0.1,2017-08-16 05:57:32,,,1.0.1
098dbc0c-0306-443c-bb39-f8960a57e336,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Doesn't sync up. I saw my plan, that's it. The refresh wheel just keeps rolling and I get nothing.",1,2,1.0.1,2017-08-10 07:42:40,,,1.0.1
f0e83d27-5ec3-4322-9f88-f2cca875dc00,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I'm glad they are working on it but it's not reliable yet. I constantly have synching issues. When I update via the web interface, it doesn't synch to my Google pixel well.",3,4,1.0.1,2017-08-09 21:06:39,,,1.0.1
be4f6a73-d1d2-42a9-a4ad-49431a2c9e65,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Super awesome,5,1,1.0.1,2017-08-09 15:12:53,,,1.0.1
229cf2fc-9586-440e-b7e9-4f8c591a8ca5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Needs integration with tasks / outlook,3,0,1.0.1,2017-08-07 14:57:40,,,1.0.1
4ed2599b-a021-4bf1-90b1-759fc75f9385,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I hope this is only the beta starting version and the real system is coming full functional...,2,0,1.0.1,2017-08-06 22:56:10,,,1.0.1
169f0441-cc7e-48d7-bc81-10739e38da2e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A lot of features are missing.  I expect more feature and more stability in next versions.,2,0,1.0.1,2017-08-04 10:47:45,,,1.0.1
e6c9356c-a282-4892-8226-8d244a4f7ea8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I really like planner, but it's not showing all my plans on the mobile app.",2,1,1.0.1,2017-08-02 01:40:30,"Hi Kyle, if you use Planner in Teams, the latest update of our app has added the ability to view and access all of your plans from Teams within the Planner app. On the Planner hub, you’ll see plans from Teams included within the Recent plans and All plans sections, as well as their associated team and channel information. Thanks for your feedback!",2018-03-13 03:26:10,1.0.1
2038d569-5046-435e-b915-afd56441e3c7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keep loading and nothing pop-up. I'm sure my internet connection is good and account was signed in correctly.,2,1,1.0.1,2017-08-01 20:40:12,,,1.0.1
bc6c90e9-c23a-40f9-9d94-6b3a652b4896,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,why would this app not have a landscape mode?,1,2,1.0.1,2017-08-01 15:09:22,,,1.0.1
15a1d232-dcca-41fa-8a9b-803a286e01b2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Integration with Microsoft Teams was an expected feature.,2,0,1.0.1,2017-07-30 21:39:31,"Thanks for your feedback! In our recent updates to the Planner app, we've added deep link support, where Planner plans that appear in the ""Tabs"" page for your team in the Teams app will now open in the Planner app, assuming you have both apps installed. Please give it a try and let us know if you have any more suggestions!",2017-11-16 07:57:29,1.0.1
6cd90b1a-a0f9-414a-bfd5-1cff691421cf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,How to create new planner from planner hub in app??,3,1,1.0.1,2017-07-22 12:51:03,"Thanks for your question! You can create a new Planner plan by tapping the ""+"" button on the Planner Hub page. Please give it a try!",2017-11-16 07:50:04,1.0.1
3f0398ed-1b0d-428e-9457-af102709b694,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This is actually very good. Especially for a version 1.x release. What I like most is how well it integrates with the rest of Our 365 including OneNote, SharePoint and Groups.",4,0,1.0.1,2017-07-20 23:50:41,,,1.0.1
2bfa368b-88db-48b8-8871-415abe4ca4fc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,So terrible. You can't make a plan without going on the Web. Why would I get a app that just links to the Web. Terrible. Don't get it. Ever.,3,1,1.0.1,2017-07-16 04:13:59,Thanks for your feedback! We've added the ability to create a plan within the app in our recent releases. Please get the latest version of the app and give it a try!,2017-11-16 07:38:56,1.0.1
d402eec7-026b-47ea-ab18-85c5660d297b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I can not log in, it keeps taking back to the signin page, without a way to put my username or password",1,2,1.0.1,2017-07-15 19:05:10,,,1.0.1
